company_id,employee_count,follower_count,time_recorded
90551435,139,79683,1692861411.0
90518804,7,172,1692861411.0
2309404,588,5680,1692861411.0
2558753,667,9624,1692861411.0
1628169,10,608,1692861411.0
66357,496,9994,1692861411.0
90919,176,3655,1692861411.0
2134473,479,13802,1692861411.0
2438445,130,695,1692861411.0
4256,11380,251684,1692861411.0
74431428,30,1605,1692861442.0
98530571,0,1,1692861442.0
1923902,2,40,1692861442.0
79982200,2,4,1692861442.0
33648,1045,8257,1692861442.0
59042493,189,313,1692861442.0
37486,13709,265544,1692861442.0
37486,13709,265544,1692861442.0
37486,13712,265544,1692861442.0
37486,13709,265544,1692861442.0
41680,166,28984,1692861442.0
4991265,493,22110,1692861473.0
33208551,250,447,1692861473.0
501073,806,1845,1692861473.0
37486,13709,265544,1692861473.0
37486,13709,265544,1692861473.0
37486,13712,265544,1692861473.0
501073,806,1845,1692861473.0
34658,1048,2758,1692861473.0
19785,2102,44543,1692861473.0
37486,13709,265544,1692861473.0
37486,13712,265544,1692861473.0
37486,13709,265544,1692861473.0
37486,13709,265544,1692861473.0
37486,13712,265544,1692861473.0
37486,13709,265544,1692861503.0
98556556,0,2,1692861503.0
1551641,73,96562,1692861503.0
33192604,35,347,1692861503.0
81490090,57,88203,1692861503.0
501073,806,1845,1692861503.0
37486,13712,265544,1692861503.0
37486,13709,265544,1692861503.0
37486,13709,265544,1692861503.0
37486,13712,265544,1692861503.0
33208551,250,447,1692861503.0
37486,13712,265544,1692861503.0
37486,13712,265544,1692861534.0
37486,13709,265544,1692861534.0
37486,13709,265544,1692861534.0
7595534,85,1950,1692861534.0
33208551,250,447,1692861534.0
37486,13712,265544,1692861534.0
14414539,9,216,1692861534.0
19785,2102,44543,1692861534.0
51701268,214,117009,1692861534.0
37486,13709,265544,1692861534.0
19785,2102,44543,1692861534.0
37486,13709,265544,1692861534.0
37486,13709,265544,1692861534.0
37486,13709,265544,1692861564.0
80085730,13,1038,1692861564.0
2166352,64,49437,1692861564.0
10003261,98,3985,1692861564.0
73002693,53146,289544,1692861564.0
10695881,16,9398,1692861564.0
67995,183,1570,1692861564.0
5085662,17,144,1692861564.0
29334397,15,439,1692861564.0
1051998,105,21414,1692861564.0
87735,445,9838,1692861564.0
10439499,282,118525,1692861564.0
5098,98756,3848409,1692861564.0
57367,1461,19218,1692861564.0
16198010,89966,1965759,1692861564.0
57367,1461,19218,1692861595.0
6953029,47,291,1692861595.0
82106087,10,9945,1692861595.0
61677,2818,392241,1692861595.0
594846,1542,103373,1692861595.0
13990,7749,319834,1692861595.0
1753550,62,36994,1692861595.0
294502,55,45511,1692861595.0
3570660,347,28450,1692861595.0
70874158,231,86247,1692861595.0
19101288,135,33951,1692861595.0
3538,3604,79082,1692861595.0
65647,356,43454,1692861595.0
288703,25,196,1692861595.0
294502,55,45511,1692861595.0
52132153,1,16,1692861626.0
14542824,98,24848,1692861626.0
14542824,98,24848,1692861626.0
14542824,98,24848,1692861626.0
11864955,17,26220,1692861626.0
1063,99680,6190614,1692861626.0
15160131,90,12356,1692861626.0
3486,25362,6676486,1692861626.0
35466395,9,637,1692861626.0
70874158,231,86247,1692861626.0
1102596,222,11908,1692861626.0
42811256,48,445,1692861626.0
8731,3557,23498,1692861626.0
3570660,347,28450,1692861626.0
57367,1461,19218,1692861626.0
2654590,659,54305,1692861657.0
3570660,347,28450,1692861657.0
3570660,347,28450,1692861657.0
3570660,347,28450,1692861657.0
11033790,37,15258,1692861657.0
16690,2125,227040,1692861657.0
84056,275,32060,1692861657.0
14524845,93,23857,1692861657.0
3570660,347,28450,1692861657.0
69389335,13,836,1692861657.0
5033370,15,166,1692861657.0
12835,1150,12268,1692861657.0
490595,98,3227,1692861657.0
93942,128,88394,1692861657.0
15701084,19,6777,1692861657.0
44315,64,16979,1692861688.0
3960998,97,1592,1692861688.0
157329,8470,132148,1692861688.0
11744913,22,502,1692861688.0
946485,33,3074,1692861688.0
11231067,7,3948,1692861688.0
15413,4583,79990,1692861688.0
115341,260,4709,1692861688.0
3570660,347,28450,1692861688.0
3570660,347,28450,1692861688.0
251337,11,22759,1692861688.0
68906494,15,4197,1692861688.0
349016,247,5544,1692861688.0
3570660,347,28450,1692861688.0
43325,755,59912,1692861688.0
74746043,37,4484,1692861719.0
76124212,14,390,1692861719.0
2580086,114,31369,1692861719.0
3570660,347,28450,1692861719.0
11655,371,148431,1692861719.0
11156585,164,4784,1692861719.0
1459822,33,27160,1692861719.0
15259054,45,30661,1692861719.0
76959,858,10397,1692861719.0
132319,64,68362,1692861719.0
62556574,6,344,1692861719.0
24440,6659,907191,1692861719.0
994224,1925,15479,1692861719.0
994224,1925,15479,1692861719.0
994224,1925,15479,1692861719.0
164182,26057,1013732,1692861750.0
1756,234109,5296000,1692861750.0
14699670,927,122338,1692861750.0
27226173,0,1579,1692861750.0
98615,29,6375,1692861750.0
982438,55,690,1692861750.0
3570660,347,28450,1692861750.0
594846,1542,103373,1692861750.0
202140,162,2021,1692861750.0
3570660,347,28450,1692861750.0
416541,1156,67662,1692861750.0
3570660,347,28450,1692861750.0
163617,2155,36510,1692861750.0
25742,360,85769,1692861750.0
27334,2566,74775,1692861781.0
3552395,3488,65777,1692861781.0
16127,323,115335,1692861781.0
3570660,347,28450,1692861781.0
1063,99680,6190619,1692861781.0
55305,87,2288,1692861781.0
18092211,235,6336,1692861781.0
3570660,347,28450,1692861781.0
11891,94,25641,1692861781.0
282563,3,133,1692861781.0
12835,1150,12268,1692861781.0
48915,67,43237,1692861781.0
255522,377,3995,1692861781.0
3570660,347,28450,1692861781.0
64288000,31,14338,1692861781.0
7990298,120,7586,1692861812.0
5235,12457,2148565,1692861812.0
82802734,1,39,1692861812.0
2341099,3,93,1692861812.0
3960998,97,1592,1692861812.0
268278,48,41969,1692861812.0
3083333,1388,17239,1692861812.0
11056,13096,1713133,1692861812.0
5085,7732,324640,1692861812.0
44960,1315,31168,1692861812.0
469945,81,2614,1692861812.0
3745,62212,1030368,1692861812.0
166977,1845,58448,1692861812.0
43325,755,59912,1692861812.0
36990695,12,2779,1692861842.0
304493,43,2881,1692861842.0
4862,4341,97298,1692861842.0
72321084,17,1164,1692861842.0
12957244,31,61659,1692861842.0
14524845,93,23857,1692861842.0
67559901,26,3383,1692861842.0
165602,2648,366479,1692861842.0
1277980,37,32583,1692861842.0
3570660,347,28450,1692861842.0
151656,471,7112,1692861842.0
3570660,347,28450,1692861842.0
441947,815,306534,1692861842.0
18629838,255,28030,1692861842.0
1215629,450,184924,1692861842.0
71939,147,80025,1692861873.0
2669261,6,796,1692861873.0
1790997,53,103200,1692861873.0
2645381,195,15579,1692861873.0
2105,12707,658290,1692861873.0
11357247,62,1527,1692861873.0
6561434,18,220,1692861873.0
2875,1056,261458,1692861873.0
251028,4390,63370,1692861873.0
2575734,241,19605,1692861873.0
104849,147,4305,1692861873.0
40749991,1005,36526,1692861873.0
84056,275,32060,1692861873.0
5258121,175,35340,1692861873.0
3570660,347,28450,1692861873.0
1063,99680,6190624,1692861904.0
15259054,45,30661,1692861904.0
296193,239,5743,1692861904.0
82321674,136,333,1692861904.0
10357467,2558,49683,1692861904.0
3570660,347,28450,1692861904.0
1162908,112,15641,1692861904.0
10331781,96,1039,1692861904.0
1909776,122,35220,1692861904.0
2070896,202,8116,1692861904.0
2254994,124,232787,1692861904.0
79950,39,72673,1692861904.0
5505,2671,40159,1692861904.0
1768090,1035,22163,1692861904.0
535838,13,12601,1692861935.0
54329571,23,3154,1692861935.0
3570660,347,28450,1692861935.0
10462531,108,52888,1692861935.0
3215718,41,463,1692861935.0
4862,4341,97298,1692861935.0
98306010,0,97,1692861935.0
74352394,360,41346,1692861935.0
37426,899,26760,1692861935.0
9190691,6,5157,1692861935.0
91599916,3,1551,1692861935.0
2169501,3,1096,1692861935.0
899016,31,7062,1692861935.0
37896348,237,5091,1692861935.0
374632,2742,44116,1692861965.0
9100,3095,157570,1692861965.0
43876,28,13020,1692861965.0
2111459,1165,98341,1692861965.0
5352294,186,56941,1692861965.0
18629838,255,28030,1692861965.0
118843,169,7998,1692861965.0
53042,1263,38536,1692861965.0
1552084,968,7476,1692861965.0
301215,1153,8326,1692861965.0
90891951,5,219,1692861965.0
6600658,60,22391,1692861965.0
72332830,94,32806,1692861965.0
2024489,16,11177,1692861965.0
3133230,12,3916,1692861996.0
79407097,82,8567,1692861996.0
89706189,2,11003,1692861996.0
166405,36,6971,1692861996.0
594849,141,4830,1692861996.0
90199,136,14345,1692861996.0
71939,145,80025,1692861996.0
19236,1575,17762,1692861996.0
1063,99680,6190626,1692861996.0
1063,99680,6190626,1692861996.0
1063,99680,6190626,1692861996.0
87735,445,9838,1692861996.0
2021565,5,643,1692861996.0
1452948,441,77993,1692861996.0
763137,694,502868,1692861996.0
268123,141,624,1692862027.0
67079,428,14197,1692862027.0
106620,132,1304,1692862027.0
8936,14825,83067,1692862027.0
39039,434,3117,1692862027.0
490432,2116,409929,1692862027.0
3570660,347,28450,1692862027.0
74746043,37,4484,1692862027.0
37486,13709,265544,1692862027.0
24429566,53,5362,1692862027.0
3570660,347,28450,1692862027.0
81954233,34,498,1692862027.0
3895037,102,9712,1692862027.0
5098,98901,3848447,1692862027.0
6919,981,140961,1692862057.0
3570660,347,28450,1692862057.0
10862414,4505,71845,1692862057.0
89607600,6,182,1692862057.0
3617392,3,2821,1692862057.0
61324,2777,88658,1692862057.0
708393,964,38234,1692862057.0
2213829,284,20549,1692862057.0
229265,479,14680,1692862057.0
14865971,7,1299,1692862057.0
1867321,2937,374078,1692862057.0
1902376,28,468,1692862057.0
24440,6659,907193,1692862057.0
2272001,307,7290,1692862057.0
19061922,10,1276,1692862057.0
1210463,81,15145,1692862088.0
56313852,16,82,1692862088.0
11555494,25,210,1692862088.0
21337,11219,143101,1692862088.0
73933000,22,824,1692862088.0
2445,34885,333929,1692862088.0
163617,2155,36510,1692862088.0
106383,212,58559,1692862088.0
481873,128,13476,1692862088.0
12957244,31,61659,1692862088.0
695566,51,5369,1692862088.0
63587,2232,20654,1692862088.0
3570660,347,28450,1692862088.0
77580969,24,6268,1692862088.0
1076175,233,1488,1692862088.0
86001745,5056,314020,1692862119.0
16388,3036,436504,1692862119.0
10855258,90,1403,1692862119.0
10180967,84,57430,1692862119.0
132319,64,68362,1692862119.0
76765,273,11778,1692862119.0
18629838,255,28030,1692862119.0
65294553,59,45531,1692862119.0
2669,37561,1271043,1692862119.0
13042204,13,9415,1692862119.0
31110499,35,6163,1692862119.0
11357247,62,1527,1692862119.0
74984675,10,147,1692862119.0
11357247,62,1527,1692862119.0
2012779,130,103669,1692862119.0
16690,2125,227042,1692862149.0
83957,701,95905,1692862149.0
57367,1461,19218,1692862149.0
684457,128,89445,1692862149.0
77060550,74,6310,1692862149.0
1923480,8,1982,1692862149.0
485892,69,26163,1692862149.0
74129,49,805,1692862149.0
1324822,606,21823,1692862149.0
22456,2757,373792,1692862149.0
71719247,8,8432,1692862149.0
3570660,347,28450,1692862149.0
1063,99680,6190635,1692862149.0
10789157,88,106279,1692862149.0
9609634,7,32,1692862180.0
8103,2124,85215,1692862180.0
84551,160,98667,1692862180.0
3570660,347,28450,1692862180.0
11509964,1328,19625,1692862180.0
22456,2753,373792,1692862180.0
70874158,231,86247,1692862180.0
3570660,347,28450,1692862180.0
3570660,347,28450,1692862180.0
31882,1723,12746,1692862180.0
643295,205,25343,1692862180.0
3960998,97,1592,1692862180.0
27290,4413,75210,1692862180.0
1350660,123,1103,1692862180.0
1162908,112,15641,1692862180.0
226965,597,378678,1692862211.0
2245498,56,6104,1692862211.0
19241,220,26075,1692862211.0
74731883,2,708,1692862211.0
62417594,17,112,1692862211.0
78100936,2,1107,1692862211.0
2517134,93,55879,1692862211.0
1680,320238,6874018,1692862211.0
33945,281,30347,1692862211.0
9319707,96,1692,1692862211.0
90552133,98,793,1692862211.0
285852,425,75958,1692862211.0
14422722,23,18698,1692862211.0
221519,671,9200,1692862211.0
3570660,347,28450,1692862242.0
11067,1003,272743,1692862242.0
323887,427,7304,1692862242.0
80931140,28,4756,1692862242.0
164129,888,96586,1692862242.0
2935380,83,59743,1692862242.0
4167,66609,288154,1692862242.0
2669550,750,58982,1692862242.0
77577151,7,120,1692862242.0
1215629,450,184924,1692862242.0
685741,320,56859,1692862242.0
1811031,7,1557,1692862242.0
1681,32147,2610806,1692862242.0
490432,2114,409931,1692862242.0
104883,293,10150,1692862242.0
11357247,62,1527,1692862272.0
2871754,115,3939,1692862272.0
224075,162,125700,1692862272.0
3742270,45,7788,1692862272.0
11357247,62,1527,1692862272.0
11357247,62,1527,1692862272.0
11357247,62,1527,1692862272.0
11357247,62,1527,1692862272.0
11357247,62,1527,1692862272.0
52680,354,4383,1692862272.0
1252897,468,10390,1692862272.0
12178391,7,852,1692862272.0
96230306,1,22,1692862272.0
3570660,347,28450,1692862272.0
10874,512,14768,1692862272.0
82565832,2,68,1692862303.0
35656541,25,318,1692862303.0
853756,147,2741,1692862303.0
60376830,55,338,1692862303.0
9322302,85,1938,1692862303.0
28014,1585,96250,1692862303.0
1100968,75,9750,1692862303.0
5098,98756,3848476,1692862303.0
2631743,85,78000,1692862303.0
15259054,45,30661,1692862303.0
2631743,85,78000,1692862303.0
5098,98901,3848476,1692862303.0
15259054,45,30661,1692862303.0
2701198,13,7253,1692862303.0
3570660,347,28450,1692862303.0
21921,2230,28047,1692862334.0
16690,2125,227042,1692862334.0
98531368,2,1170,1692862334.0
14524845,93,23857,1692862334.0
2724823,17,1474,1692862334.0
3570660,347,28450,1692862334.0
14796450,42,4445,1692862334.0
86088336,12,10429,1692862334.0
725358,800,42940,1692862334.0
3215718,41,463,1692862334.0
44960,1315,31168,1692862334.0
1350660,123,1103,1692862334.0
27432,1402,32998,1692862334.0
36990695,12,2779,1692862334.0
121799,29,2686,1692862334.0
10112277,0,603,1692862364.0
3570660,347,28450,1692862364.0
82106087,10,9945,1692862364.0
1452948,442,77993,1692862364.0
4872007,150,225282,1692862364.0
3326615,228,50830,1692862364.0
1199482,303,123206,1692862364.0
741509,31,1571,1692862364.0
2880768,384,22577,1692862364.0
93613678,3,200,1692862364.0
24440,6659,907195,1692862364.0
1394857,167,99590,1692862364.0
2777233,53,4339,1692862364.0
132625,161,54624,1692862364.0
88289095,2353,201838,1692862364.0
1923480,8,1982,1692862395.0
522411,201,4154,1692862395.0
40876740,15,24,1692862395.0
3570660,347,28450,1692862395.0
51701268,214,117010,1692862395.0
1076175,233,1488,1692862395.0
8642055,173,11647,1692862395.0
3570660,347,28450,1692862395.0
3570660,347,28450,1692862395.0
30612594,32,6282,1692862395.0
18629838,255,28031,1692862395.0
91172194,7,554,1692862395.0
1646245,1502,22202,1692862395.0
13331595,580,125851,1692862395.0
10123767,8,161,1692862395.0
5756,8744,59980,1692862426.0
5756,8744,59980,1692862426.0
5756,8744,59980,1692862426.0
5756,8744,59980,1692862426.0
5756,8744,59980,1692862426.0
5756,8744,59980,1692862426.0
5756,8744,59980,1692862426.0
5756,8744,59980,1692862426.0
5756,8744,59980,1692862426.0
5756,8744,59980,1692862426.0
5756,8744,59980,1692862426.0
5756,8744,59980,1692862426.0
5756,8744,59980,1692862426.0
5756,8744,59980,1692862426.0
5756,8744,59980,1692862426.0
5756,8744,59980,1692862426.0
5756,8744,59980,1692862426.0
3037935,83,1160,1692862457.0
5756,8744,59980,1692862457.0
5756,8744,59980,1692862457.0
5756,8744,59980,1692862457.0
5756,8744,59980,1692862457.0
5756,8744,59980,1692862457.0
5756,8744,59980,1692862457.0
5756,8744,59980,1692862457.0
5756,8744,59980,1692862457.0
5756,8744,59980,1692862457.0
11357247,62,1527,1692862457.0
11357247,62,1527,1692862457.0
3335447,7,5329,1692862457.0
11357247,62,1527,1692862457.0
11357247,62,1527,1692862457.0
43876,28,13020,1692862487.0
30093,924,8505,1692862487.0
157329,8470,132149,1692862487.0
255522,377,3995,1692862487.0
359985,96,1324,1692862487.0
14594141,71,52223,1692862487.0
2489101,3,3694,1692862487.0
1070686,228,116204,1692862487.0
132319,64,68362,1692862487.0
3570660,347,28450,1692862487.0
3570660,347,28450,1692862487.0
5887,1104,824393,1692862487.0
3670337,32,4058,1692862487.0
3486,25362,6676529,1692862487.0
61469,202,1816,1692862518.0
357287,387,5757,1692862518.0
164182,26057,1013789,1692862518.0
3570660,347,28450,1692862518.0
86441670,11,3188,1692862518.0
2870989,286,220732,1692862518.0
3570660,347,28450,1692862518.0
25963,1249,20435,1692862518.0
111849,70,14094,1692862518.0
68968231,193,2666,1692862518.0
25986,471,18848,1692862518.0
2829085,35,4166,1692862518.0
28526,713,270705,1692862518.0
277732,5,332,1692862518.0
10472291,54,253,1692862552.0
310015,528,106129,1692862552.0
86210536,36,3044,1692862552.0
469945,81,2614,1692862552.0
21921,2230,28047,1692862552.0
16690,2125,227042,1692862552.0
14524845,93,23858,1692862552.0
28978143,2606,23566,1692862552.0
123094,42,15647,1692862552.0
127643,181,1509,1692862552.0
13332717,137,38809,1692862552.0
17959348,92,32366,1692862552.0
3570660,347,28450,1692862552.0
27432,1402,32998,1692862552.0
16233976,3223,62490,1692862552.0
9343190,46,770,1692862583.0
13332717,137,38809,1692862583.0
3570660,347,28450,1692862583.0
7684,20402,240908,1692862583.0
1552084,968,7476,1692862583.0
62556574,6,344,1692862583.0
44775,302,10001,1692862583.0
64764351,18,434,1692862583.0
6440,17550,416213,1692862583.0
1273631,6206,190384,1692862583.0
3573533,1169,6463,1692862583.0
11792009,16,2983,1692862583.0
25683,1251,21756,1692862583.0
3570660,347,28450,1692862583.0
51701268,214,117011,1692862583.0
43267952,16,3771,1692862614.0
4809166,12,518,1692862614.0
132468,2908,48138,1692862614.0
43267952,16,3771,1692862614.0
5505,2671,40159,1692862614.0
22456,2757,373792,1692862614.0
1730515,113,1711,1692862614.0
40792063,41,7149,1692862614.0
6592912,85,227058,1692862614.0
359985,96,1324,1692862614.0
9314363,55,1294,1692862614.0
7941826,39,3994,1692862614.0
102847,197,31584,1692862614.0
35526004,223,1236,1692862614.0
3573533,1169,6463,1692862645.0
86210536,36,3044,1692862645.0
44407,1291,38662,1692862645.0
11357247,62,1527,1692862645.0
11357247,62,1527,1692862645.0
1352764,3321,21531,1692862645.0
15460,1255,21447,1692862645.0
89902925,10,650,1692862645.0
14508644,200,59755,1692862645.0
3042905,654,5804,1692862645.0
11334662,21,1258,1692862645.0
4808751,671,27012,1692862645.0
91704823,6,915,1692862645.0
2693316,2,2581,1692862645.0
10447496,127,154040,1692862645.0
2254994,124,232788,1692862675.0
42084,358,21485,1692862675.0
6450492,211,8708,1692862675.0
5887,1104,824393,1692862675.0
3486,25362,6676538,1692862675.0
580693,40,4945,1692862675.0
108586,159,1084,1692862675.0
3486,25362,6676538,1692862675.0
2105,12707,658294,1692862675.0
10299747,2,693,1692862675.0
77159198,9,807,1692862675.0
224075,162,125700,1692862675.0
1646245,1502,22202,1692862675.0
1350297,148,1826,1692862675.0
149307,298,8604,1692862676.0
226965,600,378681,1692862706.0
713845,2805,19073,1692862706.0
3570660,347,28450,1692862706.0
3570660,347,28450,1692862706.0
15538131,13,475,1692862706.0
162612,1818,36802,1692862706.0
23172,736,8520,1692862706.0
15259054,45,30661,1692862706.0
2396310,8074,458492,1692862706.0
1063,99680,6190662,1692862706.0
2388609,50,13753,1692862706.0
3570660,347,28450,1692862706.0
5098,98901,3848513,1692862706.0
88289095,2353,201838,1692862706.0
3570660,347,28450,1692862706.0
5098,98901,3848514,1692862736.0
245148,1517,34718,1692862736.0
6389771,74,388,1692862736.0
6389771,74,388,1692862736.0
19101288,135,33951,1692862736.0
8188,6035,113248,1692862736.0
19933308,7,24,1692862736.0
3621765,45,1266,1692862736.0
92841605,14,5833,1692862736.0
226965,597,378681,1692862736.0
10862414,4505,71846,1692862736.0
5234,7779,250623,1692862736.0
2695488,66,14640,1692862736.0
18043,1955,583259,1692862736.0
39039,434,3117,1692862736.0
6863,8353,101573,1692862768.0
5094510,405,10789,1692862768.0
51701268,214,117011,1692862768.0
3570660,347,28450,1692862768.0
3719466,24,1973,1692862768.0
245148,1517,34718,1692862768.0
18043,1950,583259,1692862768.0
70397516,145,47731,1692862768.0
2575734,241,19605,1692862768.0
3570660,347,28450,1692862768.0
1400125,37,11535,1692862768.0
19154367,458,13219,1692862768.0
77063623,48,3201,1692862768.0
2445,34885,333929,1692862768.0
374632,2742,44116,1692862798.0
89286946,7,344,1692862798.0
18629838,255,28031,1692862798.0
827183,640,484891,1692862798.0
15911286,8,77,1692862798.0
93116251,3,923,1692862798.0
3570660,347,28450,1692862798.0
827183,640,484891,1692862798.0
22456,2757,373793,1692862798.0
3234670,28,30024,1692862798.0
2489101,3,3694,1692862798.0
2125412,15,153,1692862798.0
5310955,61,74224,1692862798.0
68299430,18,223,1692862798.0
132319,64,68362,1692862798.0
77029268,5,2188,1692862829.0
1352764,3321,21531,1692862829.0
154649,69,3346,1692862829.0
21792,1173,17902,1692862829.0
132319,64,68362,1692862829.0
709813,205,14004,1692862829.0
166612,9714,147574,1692862829.0
226965,597,378681,1692862829.0
594302,157,10114,1692862829.0
89223461,27,1059,1692862829.0
9901130,307,52601,1692862829.0
3570660,347,28450,1692862829.0
2297786,30,23568,1692862829.0
10180967,84,57430,1692862829.0
1087408,112,352459,1692862860.0
11230973,76,7494,1692862860.0
71939,145,80026,1692862860.0
1552084,968,7476,1692862860.0
86088336,12,10430,1692862860.0
1552084,968,7476,1692862860.0
81954233,34,498,1692862860.0
91447303,3172,526046,1692862860.0
490432,2116,409932,1692862860.0
827183,640,484891,1692862860.0
5300,16903,1360182,1692862860.0
1076175,233,1488,1692862860.0
2489101,3,3694,1692862860.0
61324,2777,88658,1692862860.0
10256,8660,27184,1692862891.0
15808025,25,365,1692862891.0
269797,937,49282,1692862891.0
3570660,347,28450,1692862891.0
368900,100,26600,1692862891.0
18629838,255,28031,1692862891.0
118843,169,7998,1692862891.0
2105,12707,658295,1692862891.0
2489101,3,3694,1692862891.0
4422,12898,277889,1692862891.0
15110,191,57015,1692862891.0
2538921,184,6284,1692862891.0
359985,96,1324,1692862891.0
3042905,654,5804,1692862891.0
3570660,347,28450,1692862922.0
4872007,150,225282,1692862922.0
7355,717,472405,1692862922.0
3486,25362,6676549,1692862922.0
11293991,31,17850,1692862922.0
1552084,969,7476,1692862922.0
3570660,347,28450,1692862922.0
3570660,347,28450,1692862922.0
75584764,32,2591,1692862922.0
11554520,1,2434,1692862922.0
77580969,24,6268,1692862922.0
15185,662,17088,1692862922.0
22456,2757,373794,1692862922.0
2365947,21,3707,1692862922.0
12651721,1201,29504,1692862922.0
3486,25362,6676552,1692862954.0
121799,29,2686,1692862954.0
14628022,359,21431,1692862954.0
65294553,59,45533,1692862954.0
3715022,22,4472,1692862954.0
163617,2155,36510,1692862954.0
733272,139,40211,1692862954.0
8337578,48,1701,1692862954.0
1869,293,18815,1692862954.0
4326,18574,191773,1692862954.0
89720211,10,9016,1692862954.0
11556290,9,113,1692862954.0
3570660,347,28450,1692862954.0
3599257,3762,13964,1692862954.0
34177,68,3912,1692862985.0
547009,825,19296,1692862985.0
411814,130,502,1692862985.0
2552597,32,60329,1692862985.0
11357247,62,1527,1692862985.0
11357247,62,1527,1692862985.0
11357247,61,1527,1692862985.0
31972,470,5879,1692862985.0
1352764,3321,21531,1692862985.0
22288912,24,5366,1692862985.0
68299430,18,223,1692862985.0
299305,27,2074,1692862985.0
15217408,50,1243,1692862985.0
6369,12471,1295731,1692862985.0
72139474,5,784,1692862985.0
860999,8853,114567,1692863016.0
1680,320238,6874067,1692863016.0
969396,449,51554,1692863016.0
3577263,32,2037,1692863016.0
43267952,16,3771,1692863016.0
43267952,16,3771,1692863016.0
2562128,657,83828,1692863016.0
83348402,79,23792,1692863016.0
938659,17899,243700,1692863016.0
72332830,94,32806,1692863016.0
4257,42762,443507,1692863016.0
18591530,31,896,1692863016.0
3570660,347,28450,1692863016.0
91033418,1,4642,1692863016.0
52680,354,4384,1692863047.0
893976,77,4079,1692863047.0
36092044,2948,90767,1692863047.0
162612,1818,36802,1692863047.0
925902,188,4239,1692863047.0
333785,22,10580,1692863047.0
72593,60,57038,1692863047.0
3570660,347,28450,1692863047.0
81631696,147,8059,1692863047.0
3570660,347,28450,1692863047.0
1199482,302,123207,1692863047.0
3570660,347,28450,1692863047.0
1898749,397,23253,1692863047.0
5098,98901,3848550,1692863047.0
2632918,1327,22565,1692863047.0
65294553,61,45533,1692863077.0
255522,377,3995,1692863077.0
2445,34885,333929,1692863077.0
594012,376,7149,1692863077.0
899433,7425,47059,1692863077.0
1394857,167,99589,1692863077.0
35521303,4,1938,1692863077.0
411814,130,502,1692863077.0
411814,130,502,1692863077.0
3700354,104,30842,1692863077.0
3570660,347,28450,1692863077.0
411814,130,502,1692863077.0
3570660,347,28450,1692863077.0
215561,207,235722,1692863077.0
1394857,167,99589,1692863077.0
2300,73818,605122,1692863109.0
696573,5,67,1692863109.0
28526,713,270705,1692863109.0
166996,4478,368532,1692863109.0
8945,8247,82394,1692863109.0
13179119,706,12979,1692863109.0
10407220,33,2213,1692863109.0
42461190,15,75,1692863109.0
770532,51,15787,1692863109.0
7934671,68,78149,1692863109.0
43325,755,59913,1692863109.0
695566,51,5370,1692863109.0
833576,76,8613,1692863109.0
69864,399,18079,1692863109.0
51679993,10,668,1692863109.0
6592912,85,227058,1692863140.0
213746,14,32407,1692863140.0
24214,271,39017,1692863140.0
3570660,347,28450,1692863140.0
2538921,184,6284,1692863140.0
132319,64,68362,1692863140.0
1552040,284,3427,1692863140.0
1191606,214,13697,1692863140.0
8993296,100,397,1692863140.0
925902,189,4239,1692863140.0
359985,96,1324,1692863140.0
91033418,1,4642,1692863140.0
3570660,347,28450,1692863140.0
72825,663,32304,1692863140.0
5301939,105,10519,1692863170.0
35647,98,24341,1692863170.0
89703006,3,7469,1692863170.0
2935380,83,59745,1692863170.0
390599,242,7539,1692863170.0
3570660,347,28450,1692863170.0
22456,2757,373794,1692863170.0
6411544,6,7877,1692863170.0
217338,775,10514,1692863170.0
3570660,347,28450,1692863170.0
36092044,2948,90767,1692863170.0
68876681,404,16796,1692863170.0
1199482,302,123207,1692863170.0
162427,1337,42252,1692863170.0
15538131,13,475,1692863170.0
14814,231,59794,1692863202.0
13727,5308,101161,1692863202.0
411814,130,502,1692863202.0
11400117,47,51485,1692863202.0
22456,2757,373794,1692863202.0
411814,130,502,1692863202.0
411814,130,502,1692863202.0
3570660,347,28450,1692863202.0
88674683,8,59,1692863202.0
142596,60,1082,1692863202.0
3570660,347,28450,1692863202.0
42084,358,21485,1692863202.0
5294,11134,103298,1692863202.0
11400117,47,51485,1692863202.0
766308,185,119076,1692863202.0
3671,16056,204790,1692863233.0
3671,16056,204790,1692863233.0
3671,16056,204790,1692863233.0
3671,16056,204790,1692863233.0
83348402,79,23793,1692863233.0
1612748,3660,1383091,1692863233.0
11357247,61,1527,1692863233.0
3570660,347,28450,1692863233.0
19269,2580,50564,1692863233.0
6278073,1199,31654,1692863233.0
6396497,134,6249,1692863233.0
490432,2114,409934,1692863233.0
24440,6659,907202,1692863264.0
3570660,347,28450,1692863264.0
1552084,968,7476,1692863264.0
106584,720,487032,1692863264.0
14023910,3571,91825,1692863264.0
104873,10054,126029,1692863264.0
3570660,347,28450,1692863264.0
13331595,580,125852,1692863264.0
478025,55,1052,1692863264.0
3480059,77,43534,1692863264.0
3570660,347,28450,1692863264.0
490432,2114,409934,1692863264.0
3570660,347,28450,1692863264.0
10329666,93,11675,1692863264.0
92537629,18,3278,1692863264.0
2254994,124,232789,1692863296.0
374699,3563,30012,1692863296.0
374699,3567,30012,1692863296.0
2743,82765,2793899,1692863296.0
547009,825,19296,1692863296.0
